epoch,train_loss,train_iou,train_pixel_acc,val_loss,val_iou,val_pixel_acc,learning_rate
0,0.8807031854774271,0.1041924919423803,0.37709787542931733,0.799994712471962,0.19859789404615416,0.5722411864623428,0.001
1,0.8632217442563602,0.12050206743608453,0.39613067508808203,0.7984858370820681,0.19801587007076998,0.5488074379290143,0.001
2,0.8579465880564281,0.12590492870119951,0.40823808746678486,0.7903657275438308,0.20822426302830674,0.5641981357956926,0.001
3,0.8533824183259692,0.13074148067107447,0.4174217501761658,0.7740158831079801,0.22820641819968557,0.5998480292285482,0.001
4,0.8504714903874057,0.13361320685129918,0.4215156766346523,0.7781280767917633,0.22399503965185497,0.5995395465940238,0.001
5,0.8491628468249526,0.13464777674309508,0.417561466598085,0.7932676480213801,0.20857016871820058,0.5317768741709491,0.001
6,0.8479343033262662,0.13631185749593455,0.4248093516858561,0.7847299760580063,0.21963159766117463,0.5348967562157971,0.001
7,0.8474764740041324,0.13677007020832083,0.4216352920180985,0.8104453179240226,0.1879700159268358,0.5015884815203026,0.001
8,0.8464787031071527,0.13823604521896118,0.4252768313139677,0.7772532594203949,0.22787800539980899,0.6031375795106093,0.001
9,0.8450956082769803,0.1395525219836889,0.4290083805258785,0.7692879099647204,0.23287562940717227,0.5922463999067744,0.001
10,0.8422116999328136,0.14262520940931966,0.43368168130517004,0.798592486679554,0.1970599665119436,0.5286980861673752,0.001
11,0.8423422991377967,0.14235714335211141,0.43194356818816493,0.7599314378698667,0.2516632038500215,0.6173206162452698,0.001
12,0.8424257343581745,0.14216842235814336,0.4307097114622593,0.775888279179732,0.22689845421598348,0.5208659404361,0.001
13,0.8420966603287628,0.14262381705842256,0.43264116214854376,0.7755965628226598,0.22803806905459414,0.5477383318419258,0.001
14,0.8414121888365065,0.14343251851866845,0.4324728154603924,0.7675659924745559,0.2367992403046187,0.5780743998413285,0.001
15,0.8407365819811821,0.14416639348698546,0.4342937507373946,0.7620298337936401,0.24317151788405467,0.6044802238668004,0.001
16,0.8405376903499876,0.14433667328055083,0.4354352289757558,0.7787856115897497,0.23573316220488896,0.5372223364748061,0.001
17,0.8389760226437024,0.14631497016309633,0.43935156420405425,0.7702673554420472,0.23250939681314128,0.5921097990001242,0.0005
18,0.8362481658160686,0.1488286564683561,0.44414062442524094,0.7536084981759389,0.25788180909373115,0.6051673890153567,0.0005
19,0.8347910113419805,0.15116801392947107,0.44754753029772215,0.7619342472155889,0.24454206631792993,0.6021388559664289,0.0005
20,0.8335948009363242,0.15158953044203882,0.4494351132586598,0.7506906127929688,0.26187909096538176,0.6438529525448878,0.0005
21,0.8343031410660062,0.15094636649328932,0.44851646598428485,0.7481983282168706,0.26113697358761273,0.6340700537214676,0.0005
22,0.8333559529483319,0.15215594490869758,0.44986096565744704,0.762647811571757,0.24243613911209067,0.5902008424823483,0.0005
23,0.8332156934908458,0.15242428403304714,0.449341293898012,0.7902396660049756,0.2126200984973074,0.5250593146076425,0.0005
24,0.8320908574334213,0.15371449142497284,0.451115161765899,0.7657517436146736,0.2425137795841276,0.5556982854924475,0.0005
25,0.8322944904863835,0.15384187768883434,0.45210260128336294,0.7485689665873846,0.269461527143088,0.6275371585289637,0.0005
26,0.8331593949879919,0.1523922611501249,0.4496874623426369,0.7458595842123031,0.26644595988326275,0.6393587928513685,0.0005
27,0.8329923649345126,0.1531268759440175,0.44941762587321654,0.750415409108003,0.25636654153710764,0.6232984641442696,0.0005
28,0.8311740536136286,0.15515311703624984,0.4538913168811372,0.7457674758632978,0.2709237308423851,0.6461498177548249,0.0005
29,0.8327035077129091,0.15350065089463122,0.4521787956569876,0.7466437949736913,0.26912879847979093,0.6426580171783766,0.0005
30,0.8308233293465206,0.1554161449617392,0.45211166971496175,0.751334565381209,0.25639469726149133,0.6278744101524353,0.0005
31,0.8320010892195361,0.15387441357266327,0.4504221554260169,0.7463054763277371,0.27379985386893807,0.6421808048337698,0.0005
32,0.8310307035701615,0.15515144666600295,0.4552660954903279,0.7585728878776232,0.249318012021102,0.5470284911074366,0.0005
33,0.8319037752492088,0.15444470638967092,0.45323910233697723,0.7526722010970116,0.26221808404541064,0.6225817604735494,0.0005
34,0.8306652246202741,0.1557333281785842,0.4556504642910191,0.7485156418879827,0.26783147534768564,0.6405402744809786,0.00025
35,0.8267029996642045,0.15969069901783725,0.4616606663007821,0.7406395718455314,0.27275097031320605,0.6361431569730243,0.00025
36,0.8278016373940876,0.15836837003233148,0.45884865958775795,0.7383937990665436,0.27946261133473393,0.6474892226234078,0.00025
37,0.8275113406138761,0.15954096907125553,0.45875751457044056,0.7380012571811676,0.2862274323238691,0.6447167774289846,0.00025
38,0.8266900551106249,0.16014283202538837,0.46226745600146907,0.7405923851331075,0.28337196700113226,0.6433918564890821,0.00025
39,0.8276262246072292,0.1591882994144604,0.45905912016119277,0.7391338067253431,0.27974196059635864,0.6365340677897136,0.00025
40,0.8261424339881965,0.1604302123802607,0.46069299516933304,0.7386576538284619,0.2796630924318223,0.6350259619454542,0.00025
41,0.8264245704242161,0.160124729504787,0.4611536726142679,0.7373331542809805,0.28383155098256946,0.643181602669259,0.00025
42,0.8260855121059077,0.1603286652057861,0.4625834672951273,0.7425514705975851,0.2731350307827822,0.6298902942612767,0.00025
43,0.8272274003922939,0.15914332480833926,0.45736789398959704,0.7389811647931734,0.2755010748154682,0.644207456248502,0.00025
44,0.8257631787870612,0.161077526322337,0.4623067248665861,0.7384353128075599,0.2807742678107534,0.6237540297706922,0.00025
45,0.8266685781947204,0.15665682966135888,0.4609097482210823,0.7395203869541486,0.2747980762345441,0.6469120586166779,0.00025
46,0.8254515806266239,0.152676468442536,0.46255040301808287,0.7546348454554875,0.23316144334826375,0.6077125624070565,0.00025
47,0.825039479200329,0.14930901140153968,0.4629235965864999,0.7367711701989174,0.263075695958095,0.6481102967138092,0.00025
48,0.8259521954187325,0.14762845191919838,0.46116629506328277,0.737224344710509,0.2643953428442947,0.6442614321907362,0.00025
49,0.8264554252581937,0.1472325548967796,0.45956526224102295,0.7351851666967074,0.2600302313595968,0.649196365599831,0.00025
