epoch,train_loss,train_iou,train_pixel_acc,val_loss,val_iou,val_pixel_acc,learning_rate
0,1.663994562533817,0.0911201604185688,0.42596473257882256,1.7517607455452284,0.07009813477802451,0.35217235279083253,0.001
1,1.5738438474349679,0.10057152601887893,0.47570169585091726,1.706774426718553,0.08002606131126118,0.3747501824696859,0.001
2,1.534878196446491,0.10289060274078339,0.48802584634508406,1.7125652199884256,0.0738117733632872,0.3604005829493205,0.001
3,1.5002667572902781,0.10587467121906015,0.49980155876704624,1.682087693547209,0.13398810338959413,0.4894398895899455,0.001
4,1.4722000912266917,0.11063158764329921,0.510033761705671,1.806985537931323,0.07396172430335377,0.3560635627110799,0.001
5,1.4581211872340314,0.11213582599126547,0.5139257030487061,1.7529163027703762,0.10535623203071716,0.4268170375823975,0.001
6,1.4467747700165159,0.11318481601400757,0.5167673875263759,1.7883885025580724,0.057753410494006716,0.25622583548227945,0.001
7,1.4386063642624234,0.1132233790336589,0.5186382759639195,1.7538523118793965,0.11791039672691316,0.41533601919809976,0.001
8,1.4320745607893914,0.11456001643298282,0.5207680285317557,1.8260409638384978,0.07572286453053405,0.354531707127889,0.001
9,1.426699427600684,0.11500316243196582,0.5215483297620501,1.8645529181559881,0.07179577063623445,0.3545644172032674,0.0005
10,1.4025665755620493,0.11675146273060372,0.5280146654673985,1.7631019233763219,0.10333179855803985,0.41140652624766033,0.0005
11,1.399490514957346,0.11635619083352389,0.5283089137758528,1.7585024262567361,0.09661488106763733,0.4181521100997925,0.0005
12,1.3942110620612012,0.11572387426385483,0.5295324314662389,1.7313241704752047,0.08630019102121694,0.3888704490661621,0.0005
13,1.388542675801952,0.11411580783823222,0.5314377656664168,1.6721869223515193,0.15291323826644618,0.5404258807500203,0.0005
14,1.3849597092277504,0.11278342761839819,0.5327637887682234,1.8600828767468531,0.034642537046923653,0.2032276366551717,0.0005
15,1.3806318343797965,0.11327911433555787,0.5336777830123901,1.782889945437511,0.05390964359943914,0.24700949223836263,0.0005
16,1.3788757624951458,0.113079327027196,0.5339666956492832,1.7444535186390082,0.08116276726570333,0.38232967535654705,0.0005
17,1.3757680130439944,0.11290613066075832,0.534907159941537,1.82378349690636,0.05465080156619109,0.24384898821512857,0.0005
18,1.372095230984568,0.1132722598996218,0.5356641284397671,1.8338169903457164,0.04909276584117308,0.23840263970692951,0.0005
19,1.3707009932014294,0.11412762434842325,0.5362535171508789,1.781300074989597,0.07396969475714096,0.3545324904123942,0.00025
20,1.352915635037369,0.11601408895060428,0.5408545671190534,1.8122733034491538,0.04664367206922783,0.22565458552042644,0.00025
21,1.3518857577818313,0.1162581665922755,0.5415431747436523,1.8075302014648915,0.07180399374691136,0.35557319800059,0.00025
22,1.3486784854701588,0.11633100073136779,0.5420002724783761,1.7705895862629015,0.07257340803666122,0.3563357041676839,0.00025
23,1.3478335330418445,0.11699760077518098,0.5421615054266793,1.833055541485548,0.03937273372138704,0.20721421019236247,0.00025
24,1.3458703529140246,0.11569035026710242,0.5426966544560023,1.7705971746444702,0.08274292883064274,0.38159290885925296,0.00025
25,1.3438917601217648,0.1176260255888586,0.543513619695391,1.7975180747409663,0.0559718246757107,0.2346554349263509,0.000125
26,1.335416518131404,0.11876961914214339,0.5443213186264038,1.8021472453176974,0.08368727017953173,0.38194630400339763,0.000125
27,1.3334776889729714,0.11674235742335892,0.5457099061693464,1.7533714441359043,0.07931924981956714,0.3787376969655355,0.000125
28,1.3343026466802028,0.1179222988558694,0.5452839662006923,1.7612086426913738,0.07315761491990147,0.3587000404993693,0.000125
29,1.3342691863494527,0.11768521731600863,0.5447010135650635,1.7857622977991898,0.11300386400503898,0.45433202012379964,0.000125
30,1.3320986310072642,0.11690626674726072,0.5452840280532837,1.8176681941002608,0.07374208759688637,0.3544467169443766,0.000125
31,1.3298506991849945,0.11822813055613957,0.5464465263911656,1.8242273553113142,0.07415751719344336,0.3543742087682088,6.25e-05
32,1.3253060427510979,0.11873427502700258,0.5472958067485264,1.7673181797713042,0.07420880941069692,0.3568561875025431,6.25e-05
33,1.3244018596620963,0.1184168052643294,0.5477780843462263,1.780955245822668,0.11212073465691037,0.4507873633702596,6.25e-05
34,1.321579128798297,0.11879539771785436,0.5485422786985125,1.9462777671615283,0.04790336864123334,0.2254272626241048,6.25e-05
35,1.321546882695585,0.11772578094186786,0.5481573096684047,1.8858025469779969,0.04182219311410413,0.21765529378255208,6.25e-05
36,1.320760895503818,0.1184573141240403,0.5489117982046945,1.7837749209851026,0.07209758969878352,0.3568361628850301,6.25e-05
37,1.3218018175647595,0.11701589152214317,0.548192592893328,1.8063737356861433,0.049627057495187935,0.23088694540659588,3.125e-05
38,1.3158386617634845,0.11865236322974056,0.5496666578565325,1.779960323298971,0.07260419218119765,0.3614167019526164,3.125e-05
39,1.3183625643394354,0.11814163983700701,0.5485737559454782,1.7897744630277157,0.05310416680164128,0.24556382846832275,3.125e-05
40,1.317663127433176,0.11748475125441686,0.5489691217967442,1.876539899845918,0.04177930084480837,0.2200412623087565,3.125e-05
41,1.315270498919567,0.11820220088785675,0.5502445253644671,1.7682067184845607,0.09506460190555924,0.414832147916158,3.125e-05
42,1.3173372775559713,0.11751632590028839,0.5490271470206124,1.786959599226713,0.09858759308571975,0.42343119557698566,3.125e-05
43,1.31612411380965,0.11776513556575884,0.5496137372425625,1.764541021923224,0.14408217955723945,0.5019911670684815,1.5625e-05
44,1.314358303561341,0.1187229447666777,0.5497273827961513,1.8009465034902097,0.07194052459839301,0.35570348421732584,1.5625e-05
45,1.314331415757803,0.1179966202761436,0.5498849761145456,1.8509802584946156,0.04525536058227216,0.1931001262664795,1.5625e-05
46,1.3130973127581445,0.11785803984970114,0.5508152475357055,1.840342566082875,0.05378055276956006,0.23458698081970214,1.5625e-05
47,1.3147072014392887,0.11729730889244804,0.5499137514659337,1.776489067673683,0.07957225368067207,0.3771786241531372,1.5625e-05
48,1.3129123344272375,0.11792391179374234,0.550673613684518,1.8208980837961037,0.0459774782460122,0.22719056097666424,1.5625e-05
49,1.3132131498549133,0.11760332675499395,0.5495562222344534,1.8561619184017182,0.07420994330549473,0.35410510158538816,7.8125e-06
