epoch,train_loss,train_iou,train_pixel_acc,val_loss,val_iou,val_pixel_acc,learning_rate
0,0.8773324967069285,0.1093639250944933,0.38384208432132644,0.8153957045078277,0.1811968916208211,0.4672999894114522,0.001
1,0.8610545570084027,0.12299983523064034,0.4036964550986886,0.7839669343829155,0.21369665699678975,0.5614586280534665,0.001
2,0.8566816784867218,0.12699129927735853,0.40923919245334606,0.7947384442885717,0.20446747202700288,0.49298884099232965,0.001
3,0.8537302408260958,0.13051263988967832,0.41407828765788246,0.7691137472788493,0.23348509847210575,0.5927260462691386,0.001
4,0.8503703559509346,0.13412392577053311,0.4216200952604413,0.7853113719820977,0.21446828222165962,0.5722921431809663,0.001
5,0.8480543405456202,0.13613006934714048,0.422876158681299,0.7796170517802239,0.22209010619080463,0.5858379287272691,0.001
6,0.8472759521859032,0.13713596091720767,0.4264990398766739,0.8043458104133606,0.19299752853283222,0.5014501278599103,0.001
7,0.8465410260430404,0.1381282661953943,0.426462170135762,0.789541474878788,0.2110734875416513,0.4872189774781873,0.001
8,0.8459878346536841,0.13902831174525132,0.42535914468445946,0.7698562629024188,0.23340112008847863,0.5802053955445687,0.001
9,0.844999345924173,0.13991592782835735,0.43004001651491436,0.8010018370548884,0.19624259306183892,0.4748633831378538,0.0005
10,0.838999754765204,0.1464825198431474,0.44023647664913107,0.7586925237377484,0.24816246507652578,0.600971172551314,0.0005
11,0.8380528249059405,0.14730808396527448,0.43971236311963624,0.761784502863884,0.2500946697279146,0.6026495370889703,0.0005
12,0.8363317099000727,0.14926274258314015,0.44466179435274433,0.7904798977573713,0.2190366613951286,0.4999756174292027,0.0005
13,0.8368269209776605,0.14881140031319076,0.44587307502116474,0.7715109482407569,0.23336854385547728,0.5521576389546196,0.0005
14,0.8368290302583149,0.14885848182493636,0.44337008166526043,0.7559875130653382,0.25153520835053833,0.5958448248480757,0.0005
15,0.8350637135335377,0.1508452790609049,0.44787243655217546,0.7537049783269564,0.25290460423203687,0.6183904106542468,0.0005
16,0.8350139749475888,0.15119136753571333,0.4477159411673035,0.7536104348301887,0.2605811989731139,0.6086819160232941,0.0005
17,0.8341320869752339,0.15205726216430165,0.4480403561570815,0.7496010227998098,0.2629425620619121,0.6194519815593957,0.0005
18,0.8352325847532068,0.1507479840168368,0.44869841316980974,0.7656145598491033,0.24158126824527548,0.5763632507498065,0.0005
19,0.834310636988708,0.15238588367363332,0.4501513013030802,0.7529998901486397,0.2615450446014615,0.6076224093387524,0.0005
20,0.8336678679287434,0.1525689527306664,0.44800821298999444,0.7553394665320714,0.25980874714342844,0.6228032621492943,0.0005
21,0.8345191462337971,0.15167063013771837,0.44861394711903163,0.7672249283393224,0.23756019327486452,0.5744524879008531,0.0005
22,0.8333847979136876,0.15280148134721974,0.45016049271183356,0.7734536895155907,0.23280823750119312,0.5502400917932391,0.0005
23,0.8333618825674057,0.15325717311125198,0.4524766735413245,0.7494520298639933,0.25772791408324425,0.6163757323722044,0.0005
24,0.8321795953384468,0.15432854181948644,0.4512637273967266,0.7496891257166862,0.26352720199310814,0.6196726065377395,0.0005
25,0.8341971009331091,0.15346581679756857,0.4489986025542021,0.7647438140710195,0.23954117468439728,0.5545313241425902,0.0005
26,0.8335167797548431,0.15278145727050954,0.4497099754267505,0.7507844363649686,0.25788156106383026,0.6095040326565504,0.0005
27,0.8332971298055989,0.15404880862669684,0.45157839167064856,0.7471693044900894,0.26785462104750646,0.6167639534920454,0.0005
28,0.8318972291052341,0.15497702737121355,0.4528040509298444,0.748894205490748,0.2682465502004418,0.6284692251930634,0.0005
29,0.8330085024450506,0.15338953204426078,0.45130879646433253,0.7546553987264634,0.2519619213367283,0.5849681899696588,0.0005
30,0.8307582217242037,0.15566116875596492,0.45510986890643834,0.7564416947960854,0.26499195453455066,0.5968125222623348,0.0005
31,0.8318267464637756,0.15494962215331629,0.4526848534068891,0.7693214008212089,0.2451758703096471,0.6078710652639469,0.0005
32,0.8315832134655544,0.15449956248925098,0.4541822449330773,0.7481253492832184,0.2653383618819332,0.6160437524318695,0.0005
33,0.8319242328831128,0.15469506574881062,0.45464805367269684,0.7509804526964824,0.2708441772351974,0.6197714956104755,0.00025
34,0.8274076305968421,0.16010926021001373,0.46088909935206174,0.7370018172264099,0.27981122646189716,0.6311863645662864,0.00025
35,0.8254840085974762,0.16157558291564664,0.46266030787889445,0.7400742754340172,0.2720661262988428,0.6318496206278602,0.00025
36,0.8271423194663865,0.15955764875770176,0.46178665548563,0.7355325558781624,0.288337806145668,0.6375575690468153,0.00025
37,0.8262945260746138,0.1606721926157814,0.46148674396531925,0.7366897484660149,0.28424678481116183,0.6375991939256589,0.00025
38,0.8260880585653442,0.1614496155390323,0.46351989371968166,0.7524409636855125,0.2544299658175128,0.5916379127651453,0.00025
39,0.8272082694300583,0.15965927275984276,0.4600374222227505,0.7359634166955948,0.2877530836859159,0.629959593117237,0.00025
40,0.8255281596737248,0.161816328201979,0.46223916339022775,0.7511950519680977,0.2583475965875272,0.5942306261509657,0.00025
41,0.8256674165385111,0.1619270866462153,0.46142109134899717,0.7447411297758421,0.2637819283524792,0.6043440381934245,0.00025
42,0.8258379037252495,0.16114109665557222,0.4619628740900329,0.7441058752934138,0.2697018416366053,0.60626954510808,0.000125
43,0.8244033611885139,0.16227493253605887,0.46106406936155897,0.7339802133043607,0.28092838207125836,0.6344633761048317,0.000125
44,0.8228846998725619,0.16471589609259582,0.46484487070036784,0.7333240567644437,0.28279427014914016,0.6329898619403441,0.000125
45,0.8238915049816881,0.1638218466836198,0.46390278708189725,0.7347818347811699,0.28430070575995436,0.6388791518410047,0.000125
46,0.8224133474060468,0.16541554663225003,0.46788430455007723,0.7412818253040314,0.27038086544553996,0.6151813703527054,0.000125
47,0.8223892712380205,0.16553169047771177,0.4666707160909261,0.7347399465243022,0.28056184648684085,0.6335077937444051,0.000125
48,0.8227268587691443,0.16465368834771224,0.46581745106726885,0.737172715862592,0.27999294937282576,0.6241377181808154,0.000125
49,0.8235735462393079,0.16372926568833593,0.4654350480490497,0.7299366343021393,0.2884686196270252,0.6417386079579592,0.000125
